"Occupation ID","Occupation","Quarter ID","Quarter","Workforce","Monthly Wage","Time","type","type ID"
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20163,"2016-Q3",54869,4973.730831617125,1470027600000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20164,"2016-Q4",46259,5587.961477766488,1477980000000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20171,"2017-Q1",57099,4914.188251983397,1485928800000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20172,"2017-Q2",63176,7137.314486513866,1493614800000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20173,"2017-Q3",61678,5391.173270858329,1501563600000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20174,"2017-Q4",54221,5856.9364268456875,1509516000000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20181,"2018-Q1",71058,4117.783922992485,1517464800000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20182,"2018-Q2",86271,4438.692550219656,1525150800000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20183,"2018-Q3",64922,4845.533717383938,1533099600000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20184,"2018-Q4",54585,4374.481450948063,1541052000000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20191,"2019-Q1",72068,4336.542709663096,1549000800000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20192,"2019-Q2",65148,5808.416175477375,1556686800000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20193,"2019-Q3",55076,5167.710073353184,1564635600000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20194,"2019-Q4",64473,5833.773362492827,1572588000000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20201,"2020-Q1",59445,7493.048061233073,1580536800000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20203,"2020-Q3",64795,4845.63091287908,1596258000000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20204,"2020-Q4",69174,4510.9853413132105,1604210400000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20211,"2021-Q1",86707,6628.3776050376555,1612159200000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20212,"2021-Q2",90468,5556.69491975063,1619845200000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20213,"2021-Q3",75970,10301.675398183494,1627794000000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20214,"2021-Q4",72378,6372.84506341706,1635746400000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20221,"2022-Q1",71531,9617.37120968531,1643695200000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20222,"2022-Q2",84797,7823.357842848214,1651381200000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20223,"2022-Q3",98929,8399.104863083625,1659330000000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20224,"2022-Q4",111771,7440.440722548783,1667282400000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20231,"2023-Q1",91585,8231.4504121854,1675231200000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20232,"2023-Q2",102156,13269.123105838129,1682920800000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20233,"2023-Q3",95897,9128.01101181476,1690869600000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2112,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",20234,"2023-Q4",105935,6949.5965922499645,1698818400000,"Especialistas y Consultores en Mercadotecnia, Publicidad, Comunicación y Comercio Exterior",2112
2113,"Especialistas en Hotelería y Turismo",20123,"2012-Q3",2789,10701.649336679813,1343797200000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20124,"2012-Q4",3112,6637.982005141388,1351749600000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20131,"2013-Q1",1391,4853.630481667865,1359698400000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20132,"2013-Q2",1963,11832.39938869078,1367384400000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20133,"2013-Q3",2617,5281.390905617119,1375333200000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20134,"2013-Q4",1984,3332.157258064516,1383285600000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20141,"2014-Q1",707,5371.994342291372,1391234400000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20142,"2014-Q2",862,1520.185614849188,1398920400000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20143,"2014-Q3",1839,5591.082109842306,1406869200000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20144,"2014-Q4",2058,4136.929057337221,1414821600000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20151,"2015-Q1",4889,3739.3741051339744,1422770400000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20152,"2015-Q2",2477,3477.4323778764633,1430456400000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20153,"2015-Q3",924,8088.961038961039,1438405200000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20161,"2016-Q1",1221,331.6953316953317,1454306400000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20162,"2016-Q2",407,7886.977886977887,1462078800000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20163,"2016-Q3",2535,722.3668639053254,1470027600000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20164,"2016-Q4",1695,2676.6961651917404,1477980000000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20171,"2017-Q1",2001,4123.03848075962,1485928800000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20172,"2017-Q2",2092,5371.845124282982,1493614800000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20173,"2017-Q3",2728,1509.0469208211143,1501563600000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20174,"2017-Q4",2602,1869.1775557263643,1509516000000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20181,"2018-Q1",890,7061.685393258427,1517464800000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20182,"2018-Q2",1295,11079.536679536679,1525150800000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20183,"2018-Q3",1495,13367.224080267559,1533099600000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20184,"2018-Q4",1747,2880.938752146537,1541052000000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20191,"2019-Q1",666,8549.549549549549,1549000800000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20192,"2019-Q2",2577,3913.476911136981,1556686800000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20193,"2019-Q3",6338,6777.847901546229,1564635600000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20194,"2019-Q4",1302,4301.536098310292,1572588000000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20201,"2020-Q1",883,10276.330690826728,1580536800000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20203,"2020-Q3",562,8649.733096085409,1596258000000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20204,"2020-Q4",1041,4109.010566762729,1604210400000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20211,"2021-Q1",567,9046.331569664902,1612159200000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20212,"2021-Q2",622,150.4823151125402,1619845200000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20213,"2021-Q3",478,11698.744769874476,1627794000000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20214,"2021-Q4",694,1613.4841498559078,1635746400000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20221,"2022-Q1",1572,17478.371501272264,1643695200000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20222,"2022-Q2",1334,3191.7541229385306,1651381200000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20223,"2022-Q3",983,16832.04476093591,1659330000000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20224,"2022-Q4",2981,22383.428379738343,1667282400000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20231,"2023-Q1",2693,2501.2699591533606,1675231200000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20232,"2023-Q2",2243,3450.5127061970575,1682920800000,"Especialistas en Hotelería y Turismo",2113
2113,"Especialistas en Hotelería y Turismo",20233,"2023-Q3",2457,2683.801383801384,1690869600000,"Especialistas en Hotelería y Turismo",2113
2121,"Contadores y Auditores",20101,"2010-Q1",127610,9786.694545881985,1265004000000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20102,"2010-Q2",193329,13115.803671461601,1272690000000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20103,"2010-Q3",180440,10518.102626911992,1280638800000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20104,"2010-Q4",138078,9326.136205622908,1288591200000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20111,"2011-Q1",150756,9338.023614317175,1296540000000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20112,"2011-Q2",151715,9471.411205220315,1304226000000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20113,"2011-Q3",178862,11729.203704531985,1312174800000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20114,"2011-Q4",180713,7341.856440875864,1320127200000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20121,"2012-Q1",181267,8213.94327704436,1328076000000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20122,"2012-Q2",191035,9141.432219226843,1335848400000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20123,"2012-Q3",363111,5591.708461049101,1343797200000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20124,"2012-Q4",358518,5912.412779832533,1351749600000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20131,"2013-Q1",356615,5743.246363725586,1359698400000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20132,"2013-Q2",346668,5461.449499232695,1367384400000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20133,"2013-Q3",345998,5849.077162295735,1375333200000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20134,"2013-Q4",387862,6175.905077063491,1383285600000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20141,"2014-Q1",372447,6064.31149935427,1391234400000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20142,"2014-Q2",349470,5324.968546656365,1398920400000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20143,"2014-Q3",361775,5358.157805265704,1406869200000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20144,"2014-Q4",341145,4902.7351771240965,1414821600000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20151,"2015-Q1",326082,4990.814469979944,1422770400000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20152,"2015-Q2",358850,5620.262407691236,1430456400000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20153,"2015-Q3",409166,6027.356818503981,1438405200000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20154,"2015-Q4",397704,6093.740254058294,1446357600000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20161,"2016-Q1",391494,5511.846138127276,1454306400000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20162,"2016-Q2",400696,5401.468502305987,1462078800000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20163,"2016-Q3",407518,4957.530099283958,1470027600000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20164,"2016-Q4",376800,4690.954548832272,1477980000000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20171,"2017-Q1",392070,5539.771214323972,1485928800000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20172,"2017-Q2",372272,5101.287456483431,1493614800000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20173,"2017-Q3",405498,5770.335140987132,1501563600000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20174,"2017-Q4",384903,6029.945812321546,1509516000000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20181,"2018-Q1",376676,5794.967797258121,1517464800000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20182,"2018-Q2",425091,6151.647468424408,1525150800000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20183,"2018-Q3",406764,5724.484113638375,1533099600000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20184,"2018-Q4",405236,5188.003148782438,1541052000000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20191,"2019-Q1",403798,5714.78212125865,1549000800000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20192,"2019-Q2",405397,6686.5260275729715,1556686800000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20193,"2019-Q3",400454,5617.896320176599,1564635600000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20194,"2019-Q4",439602,6535.51951992939,1572588000000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20201,"2020-Q1",448315,7141.343905512865,1580536800000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20203,"2020-Q3",384603,4965.16267423811,1596258000000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20204,"2020-Q4",407100,6526.309039548022,1604210400000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20211,"2021-Q1",396095,6426.84216665194,1612159200000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20212,"2021-Q2",456413,6043.678959626479,1619845200000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20213,"2021-Q3",436323,6493.087448977019,1627794000000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20214,"2021-Q4",463711,6496.770106812217,1635746400000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20221,"2022-Q1",445185,7180.143333670272,1643695200000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20222,"2022-Q2",466360,7409.019510678446,1651381200000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20223,"2022-Q3",449769,7434.763738719209,1659330000000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20224,"2022-Q4",479519,6241.3281997168,1667282400000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20231,"2023-Q1",460196,7223.857147823971,1675231200000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20232,"2023-Q2",470067,7665.889994405053,1682920800000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20233,"2023-Q3",453694,7487.85919364153,1690869600000,"Contadores y Auditores",2121
2121,"Contadores y Auditores",20234,"2023-Q4",504611,7619.471139154715,1698818400000,"Contadores y Auditores",2121
2122,"Asesores y Analistas en Finanzas",20101,"2010-Q1",191989,9146.226445265092,1265004000000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20102,"2010-Q2",197286,7813.516057905781,1272690000000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20103,"2010-Q3",170762,7737.36491139715,1280638800000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20104,"2010-Q4",176307,6674.861077552224,1288591200000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20111,"2011-Q1",187620,7235.037991685322,1296540000000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20112,"2011-Q2",180368,7210.385927659008,1304226000000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20113,"2011-Q3",166572,8956.70340753548,1312174800000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20114,"2011-Q4",211947,7070.251430782224,1320127200000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20121,"2012-Q1",180341,7870.532347053637,1328076000000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20122,"2012-Q2",195206,7644.635974304068,1335848400000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20123,"2012-Q3",36419,5384.291166698701,1343797200000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20124,"2012-Q4",28015,6159.284097804747,1351749600000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20131,"2013-Q1",31142,8063.730332027487,1359698400000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20132,"2013-Q2",22076,6451.685993839464,1367384400000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20133,"2013-Q3",15482,3989.158377470611,1375333200000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20134,"2013-Q4",14235,8108.4130663856695,1383285600000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20141,"2014-Q1",21509,5446.6404760797805,1391234400000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20142,"2014-Q2",15821,9580.68074078756,1398920400000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20143,"2014-Q3",22010,8259.693230349842,1406869200000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20144,"2014-Q4",22491,9069.709661642435,1414821600000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20151,"2015-Q1",22769,9328.31042206509,1422770400000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20152,"2015-Q2",19030,6578.622122963741,1430456400000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20153,"2015-Q3",17659,8808.081431564642,1438405200000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20154,"2015-Q4",18086,13183.117881234104,1446357600000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20161,"2016-Q1",12547,9475.400494142026,1454306400000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20162,"2016-Q2",13033,8814.777948285122,1462078800000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20163,"2016-Q3",16106,6527.78355892214,1470027600000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20164,"2016-Q4",15700,9111.64203821656,1477980000000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20171,"2017-Q1",12759,8028.305509836194,1485928800000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20172,"2017-Q2",23027,4148.753550180223,1493614800000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20173,"2017-Q3",17919,9387.479212009599,1501563600000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20174,"2017-Q4",17671,8509.797408182898,1509516000000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20181,"2018-Q1",15137,7612.318821430931,1517464800000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20182,"2018-Q2",17189,11137.472336959683,1525150800000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20183,"2018-Q3",13403,7533.596955905395,1533099600000,"Asesores y Analistas en Finanzas",2122
2122,"Asesores y Analistas en Finanzas",20184,"2018-Q4",23337,9352.590307237435,1541052000000,"Asesores y Analistas en Finanzas",2122
